uptoDet2T=1000
indices=[
(3,2,24,1,74,185,-784,831,minc),
(3,2,24,1,226,111,784,1385,minc),
(4,2,18,1,191,202,-1338,2216,minc),
(4,2,18,1,209,24,230,554,minc),
(5,4,15,1,26,445,1986,2216,minc),
(5,4,15,1,103,16,230,831,minc),
(6,2,12,1,148,116,878,1662,minc),
(6,2,12,1,175,6,230,2216,minc),
(8,2,9,1,105,19,324,1385,minc),
(8,2,9,1,141,48,230,277,minc),
(8,6,10,1,99,8,230,1662,minc),
(8,6,10,1,122,12,-230,1108,minc),
(1,1,72,1,14,128,753,1108,minc),
(2,1,36,1,28,57,-355,554,minc),
(2,1,36,1,72,64,-753,2216,minc),
(3,1,24,1,42,276,-1463,1939,minc),
(3,1,24,1,108,257,-1307,1662,minc),
(4,1,18,1,56,36,199,277,minc),
(4,1,18,1,144,459,2017,2216,minc),
(6,1,12,1,84,19,-355,1662,minc),
(6,1,12,1,216,38,355,831,minc),
(6,5,13,1,114,6,-199,1662,minc),
(6,5,13,1,120,322,-1463,1662,minc),
(7,7,12,1,8,12,-199,831,minc),
(8,1,9,1,11,9,-199,1108,minc),
(8,1,9,1,112,18,199,554,minc),
(1,0,74,1,84,330,-1352,1385,minc),
(2,0,37,1,109,37,-8066,439599,),
(3,2,25,1,27,25,-1352,18282,),
(3,2,25,1,261,25,-13052,1703550,),
(5,2,15,1,45,15,-1352,30470,),
(5,2,15,1,158,15,-4742,374781,),
(6,4,13,1,97,13,-2526,122711,),
(6,4,13,1,201,13,-5230,526023,),
(9,8,10,1,178,10,-3568,318273,),
(9,8,10,1,209,10,-4188,438491,),
(1,1,75,1,89,75,-13351,594165,),
(3,1,25,1,154,25,-7701,593057,),
(3,1,25,1,267,25,-13351,1782495,),
(5,1,15,1,72,15,-2161,77837,),
(5,1,15,1,168,15,-5041,423533,),
(7,3,11,1,224,11,-4931,552615,),
(7,3,11,1,229,11,-5041,577545,),
(9,5,9,1,89,9,-1607,71743,),
(1,0,75,1,34,75,-5100,86701,),
(2,2,38,1,188,38,-14290,1343450,),
(3,0,25,1,102,25,-5100,260103,),
(4,2,19,1,99,19,-3764,186421,),
(4,2,19,1,105,19,-3992,209689,),
(5,0,15,1,107,15,-3210,171740,),
(6,6,14,1,83,14,-2330,96950,),
(7,6,12,1,143,12,-3438,246253,),
(7,6,12,1,272,12,-6534,889447,),
(10,10,10,1,116,10,-2330,135730,),
(1,0,76,1,21,76,-3192,33517,),
(2,0,38,1,42,38,-3192,67034,),
(4,0,19,1,84,19,-3192,134068,),
(4,4,20,1,52,20,-2084,54292,),
(5,4,16,1,4,16,-132,277,),
(5,4,16,1,65,16,-2084,67865,),
(7,2,11,1,145,11,-3192,231572,),
(7,2,11,1,157,11,-3456,271460,),
(8,4,10,1,104,10,-2084,108584,),
(8,4,10,1,228,10,-4564,520760,),
(1,1,77,1,118,77,-18173,1072267,),
(7,1,11,1,156,11,-3433,267859,),
(7,1,11,1,272,11,-5985,814103,),
(1,1,78,1,218,78,-34009,3707091,),
(2,1,39,1,159,39,-12403,986120,),
(2,1,39,1,189,39,-14743,1393310,),
(3,1,26,1,100,26,-5201,260103,),
(3,1,26,1,145,26,-7541,546798,),
(4,3,20,1,33,20,-1323,21883,),
(4,3,20,1,230,20,-9203,1058694,),
(5,3,16,1,149,16,-4771,355668,),
(5,3,16,1,249,16,-7971,992768,),
(6,1,13,1,13,13,-339,2216,),
(6,1,13,1,200,13,-5201,520206,),
(6,5,14,1,146,14,-4093,299160,),
(6,5,14,1,190,14,-5325,506356,),
(7,5,12,1,37,12,-893,16620,),
(7,5,12,1,78,12,-1877,73405,),
(8,3,10,1,66,10,-1323,43766,),
(8,3,10,1,183,10,-3663,335447,),
(9,7,10,1,72,10,-1447,52353,),
(9,7,10,1,232,10,-4647,539873,),
(1,0,79,1,50,79,-7900,197501,),
(2,2,40,1,199,40,-15922,1584440,),
(4,2,20,1,121,20,-4842,293066,),
(4,2,20,1,239,20,-9562,1142902,),
(5,2,16,1,82,16,-2626,107753,),
(5,2,16,1,91,16,-2914,132683,),
(8,2,10,1,201,10,-4022,404420,),
(8,2,10,1,242,10,-4842,586132,),
(8,6,11,1,107,11,-2360,126589,),
(8,6,11,1,245,11,-5396,661753,),
(1,0,81,1,99,81,-16038,793882,),
(2,2,41,1,128,41,-10498,672002,),
(3,0,27,1,20,27,-1080,10803,),
(5,4,17,1,17,17,-582,4986,),
(5,4,17,1,162,17,-5512,446801,),
(6,6,15,1,130,15,-3906,254286,),
(9,0,9,1,60,9,-1080,32409,),
(9,6,10,1,26,10,-526,6925,),
(9,6,10,1,195,10,-3906,381429,),
(1,0,83,1,29,83,-4814,69804,),
(2,2,42,1,35,42,-2942,51522,),
(3,2,28,1,191,28,-10698,1021853,),
(3,2,28,1,264,28,-14786,1952019,),
(4,2,21,1,70,21,-2942,103044,),
(4,2,21,1,75,21,-3152,118279,),
(6,2,14,1,105,14,-2942,154566,),
(6,2,14,1,251,14,-7030,882522,),
(7,2,12,1,62,12,-1490,46259,),
(7,2,12,1,261,12,-6266,817981,),
(9,8,11,1,17,11,-382,3324,),
(9,8,11,1,83,11,-1834,76452,),
(1,0,84,1,26,84,-4368,56785,),
(2,0,42,1,52,42,-4368,113570,),
(3,0,28,1,78,28,-4368,170355,),
(4,0,21,1,104,21,-4368,227140,),
(4,4,22,1,74,22,-3260,120772,),
(5,2,17,1,67,17,-2280,76452,),
(5,2,17,1,161,17,-5476,440984,),
(6,0,14,1,121,14,-3388,204980,),
(7,0,12,1,95,12,-2280,108307,),
(8,4,11,1,148,11,-3260,241544,),
(8,4,11,1,179,11,-3942,353175,),
(10,8,10,1,169,10,-3388,286972,),
(1,1,85,1,54,85,-9181,247915,),
(3,3,29,1,90,29,-5223,235173,),
(5,1,17,1,121,17,-4115,249023,),
(5,1,17,1,270,17,-9181,1239575,),
(7,5,13,1,12,13,-317,1939,),
(7,5,13,1,222,13,-5777,641809,),
(1,0,85,1,110,85,-18700,1028501,),
(2,2,43,1,8,43,-690,2770,),
(5,0,17,1,4,17,-136,277,),
(10,10,11,1,182,11,-4014,366194,),
(1,1,86,1,47,86,-8085,190022,),
(2,1,43,1,94,43,-8085,380044,),
(2,1,43,1,125,43,-10751,672002,),
(4,3,22,1,20,22,-883,8864,),
(4,3,22,1,68,22,-2995,101936,),
(7,7,14,1,150,14,-4207,316057,),
(8,3,11,1,40,11,-883,17728,),
(8,3,11,1,136,11,-2995,203872,),
(1,0,86,1,91,86,-15652,712167,),
(2,0,43,1,95,43,-8170,388077,),
(3,2,29,1,117,29,-6788,397218,),
(3,2,29,1,265,29,-15372,2037058,),
(5,4,18,1,250,18,-9004,1126005,),
(5,4,18,1,273,18,-9832,1342619,),
(6,4,15,1,23,15,-694,8033,),
(6,4,15,1,106,15,-3184,168970,),
(9,4,10,1,159,10,-3184,253455,),
(9,4,10,1,173,10,-3464,299991,),
(1,1,87,1,24,87,-4177,50137,),
(3,1,29,1,72,29,-4177,150411,),
(3,1,29,1,119,29,-6903,410791,),
(9,7,11,1,112,11,-2471,138777,),
(9,7,11,1,114,11,-2515,143763,),
(1,0,87,1,106,87,-18444,977533,),
(2,2,44,1,27,44,-2378,32132,),
(3,0,29,1,41,29,-2378,48752,),
(4,2,22,1,54,22,-2378,64264,),
(4,2,22,1,97,22,-4270,207196,),
(6,6,16,1,64,16,-2054,65926,),
(7,4,13,1,70,13,-1824,63987,),
(7,4,13,1,228,13,-5932,676711,),
(8,2,11,1,108,11,-2378,128528,),
(8,2,11,1,194,11,-4270,414392,),
(8,6,12,1,145,12,-3486,253178,),
(8,6,12,1,270,12,-6486,876428,),
(1,1,88,1,18,88,-3169,28531,),
(2,1,44,1,36,44,-3169,57062,),
(2,1,44,1,71,44,-6249,221877,),
(3,3,30,1,21,30,-1263,13296,),
(4,1,22,1,72,22,-3169,114124,),
(4,1,22,1,142,22,-6249,443754,),
(5,3,18,1,11,18,-399,2216,),
(5,3,18,1,35,18,-1263,22160,),
(6,3,15,1,42,15,-1263,26592,),
(6,3,15,1,124,15,-3723,231018,),
(8,1,11,1,7,11,-155,554,),
(8,1,11,1,144,11,-3169,228248,),
(9,3,10,1,63,10,-1263,39888,),
(9,3,10,1,186,10,-3723,346527,),
(9,9,12,1,224,12,-5385,604137,),
(10,7,10,1,75,10,-1507,56785,),
(1,0,88,1,68,88,-11968,406913,),
(2,0,44,1,136,44,-11968,813826,),
(4,0,22,1,5,22,-220,554,),
(4,4,23,1,89,23,-4098,182543,),
(8,0,11,1,10,11,-220,1108,),
(8,8,13,1,136,13,-3544,241544,),
(1,0,89,1,100,89,-17800,890001,),
(2,2,45,1,190,45,-17102,1624882,),
(3,2,30,1,8,30,-482,1939,),
(3,2,30,1,232,30,-13922,1615187,),
(5,2,18,1,198,18,-7130,706073,),
(5,2,18,1,202,18,-7274,734881,),
(6,2,15,1,16,15,-482,3878,),
(6,2,15,1,187,15,-5612,524915,),
(7,6,14,1,17,14,-482,4155,),
(7,6,14,1,220,14,-6166,678927,),
(9,2,10,1,24,10,-482,5817,),
(9,2,10,1,142,10,-2842,201933,),
(1,0,90,1,58,90,-10440,302761,),
(2,0,45,1,116,45,-10440,605522,),
(3,0,30,1,103,30,-6180,318273,),
(5,0,18,1,13,18,-468,3047,),
(6,0,15,1,71,15,-2130,75621,),
(7,2,13,1,195,13,-5072,494722,),
(7,2,13,1,231,13,-6008,694162,),
(9,0,10,1,32,10,-640,10249,),
(9,6,11,1,21,11,-468,4986,),
(9,6,11,1,54,11,-1194,32409,),
(1,1,91,1,78,91,-14197,553723,),
(3,3,31,1,182,31,-11287,1027393,),
(7,1,13,1,221,13,-5747,635161,),
(7,1,13,1,269,13,-6995,940969,),
(11,11,11,1,116,11,-2563,149303,),
(1,0,91,1,65,91,-11830,384476,),
(2,2,46,1,40,46,-3682,73682,),
(4,2,23,1,80,23,-3682,147364,),
(4,2,23,1,221,23,-10168,1123789,),
(5,4,19,1,180,19,-6844,616325,),
(5,4,19,1,228,19,-8668,988613,),
(7,0,13,1,99,13,-2574,127420,),
(10,6,10,1,73,10,-1466,53738,),
(1,1,92,1,66,92,-12145,400819,),
(2,1,46,1,132,46,-12145,801638,),
(2,1,46,1,151,46,-13893,1048999,),
(4,1,23,1,25,23,-1151,14404,),
(4,1,23,1,264,23,-12145,1603276,),
(7,5,14,1,117,14,-3281,192238,),
(7,5,14,1,219,14,-6137,672556,),
(8,7,13,1,44,13,-1151,25484,),
(8,7,13,1,62,13,-1619,50414,),
(1,0,92,1,130,92,-23920,1554801,),
(2,0,46,1,17,46,-1564,13296,),
(3,2,31,1,52,31,-3226,83931,),
(3,2,31,1,216,31,-13394,1446771,),
(4,0,23,1,34,23,-1564,26592,),
(4,4,24,1,152,24,-7300,555108,),
(6,4,16,1,118,16,-3780,223262,),
(6,4,16,1,228,16,-7300,832662,),
(8,4,12,1,27,12,-652,8864,),
(8,4,12,1,65,12,-1564,50968,),
(9,8,12,1,73,12,-1760,64541,),
(9,8,12,1,111,12,-2672,148749,),
(1,1,95,1,64,95,-12161,389185,),
(5,1,19,1,43,19,-1635,35179,),
(5,1,19,1,59,19,-2243,66203,),
(1,1,96,1,67,96,-12865,431012,),
(2,1,48,1,134,48,-12865,862024,),
(2,1,48,1,218,48,-20929,2281372,),
(3,1,32,1,50,32,-3201,80053,),
(3,1,32,1,201,32,-12865,1293036,),
(4,1,24,1,159,24,-7633,606907,),
(4,1,24,1,268,24,-12865,1724048,),
(6,1,16,1,100,16,-3201,160106,),
(6,1,16,1,125,16,-4001,250131,),
(6,5,17,1,94,17,-3201,150688,),
(6,5,17,1,199,17,-6771,674218,),
(7,3,14,1,123,14,-3447,212182,),
(7,3,14,1,134,14,-3755,251793,),
(8,1,12,1,41,12,-985,20221,),
(8,1,12,1,259,12,-6217,805239,),
(9,7,12,1,51,12,-1231,31578,),
(9,7,12,1,110,12,-2647,145979,),
(1,1,100,1,121,100,-24201,1464222,),
(2,1,50,1,107,50,-10701,572559,),
(2,1,50,1,242,50,-24201,2928444,),
(3,3,34,1,84,34,-5715,240159,),
(4,1,25,1,207,25,-10351,1071436,),
(4,1,25,1,214,25,-10701,1145118,),
(5,1,20,1,51,20,-2041,52076,),
